1_1	0	If	If
6_9	22	bubbles.	bubbles
6_9	22	bubbles.	.
6_10	0	'That	'
6_10	0	'That	That
6_10	1	looks	looks
6_10	2	fun!'	fun
6_10	2	fun!'	!
6_10	2	fun!'	'
6_10	3	Abby	Abby
6_10	4	exclaimed.	exclaimed
6_10	4	exclaimed.	.
6_11	0	She	She
6_11	1	tried	tried
6_11	2	to	to
6_11	3	imagine	imagine
6_11	4	what	what
6_11	5	it	it
6_11	6	must	must
6_11	7	be	be
6_11	8	like	like
6_11	9	to	to
6_11	10	have	have
6_11	11	to	to
6_11	12	hang	hang
6_11	13	on	on
6_11	14	to	to
6_11	15	things	things
6_11	16	all	all
6_11	17	day	day
6_11	18	and	and
6_11	19	decided	decided
6_11	20	the	the
6_11	21	answer	answer
6_11	22	was	was
6_11	23	that	that
6_11	24	it	it
6_11	25	was	was
6_11	26	probably	probably
6_11	27	very	very
6_11	28	tiring.	tiring
6_11	28	tiring.	.
6_12	0	Abby	Abby
6_12	1	told	told
6_12	2	her	her
6_12	3	mom	mom
6_12	4	that	that
6_12	5	she	she
6_12	6	thought	thought
6_12	7	Sticky	Sticky
6_12	8	had	had
6_12	9	grown	grown
6_12	10	a	a
6_12	11	bit	bit
6_12	12	the	the
6_12	13	next	next
6_12	14	day	day
6_12	15	at	at
6_12	16	breakfast.	breakfast
6_12	16	breakfast.	.
6_13	0	'Just	'
6_13	0	'Just	Just
6_13	1	as	as
6_13	2	well	well
6_13	3	if	if
6_13	4	he's	he
6_13	4	he's	's
6_13	5	going	going
6_13	6	to	to
6_13	7	be	be
6_13	8	gobbled	gobbled
6_13	9	up	up
6_13	10	like	like
6_13	11	that,'	that
6_13	11	that,'	,
6_13	11	that,'	'
6_13	12	her	her
6_13	13	mom	mom
6_13	14	responded	responded
6_13	15	who	who
6_13	16	was	was
6_13	17	busy	busy
6_13	18	preparing	preparing
6_13	19	breakfast.	breakfast
6_13	19	breakfast.	.
6_14	0	Abby	Abby
6_14	1	whined	whined
6_14	2	that	that
6_14	3	she	she
6_14	4	didn't	did
6_14	4	didn't	n't
6_14	5	want	want
6_14	6	him	him
6_14	7	to	to
6_14	8	get	get
6_14	9	too	too
6_14	10	big	big
6_14	11	or	or
6_14	12	he	he
6_14	13	wouldn't	would
6_14	13	wouldn't	n't
6_14	14	be	be
6_14	15	cute	cute
6_14	16	anymore.	anymore
6_14	16	anymore.	.
6_15	0	'Small	'
6_15	0	'Small	Small
6_15	1	things,	things
6_15	1	things,	,
6_15	2	not	not
6_15	3	big	big
6_15	4	things,	things
6_15	4	things,	,
6_15	5	are	are
6_15	6	cute,	cute
6_15	6	cute,	,
6_15	7	right?'	right
6_15	7	right?'	?
6_15	7	right?'	'
6_15	8	she	she
6_15	9	asked,	asked
6_15	9	asked,	,
6_15	10	half	half
6_15	11	to	to
6_15	12	herself.	herself
6_15	12	herself.	.
6_16	0	The	The
6_16	1	next	next
6_16	2	day	day
6_16	3	in	in
6_16	4	art	art
6_16	5	class,	class
6_16	5	class,	,
6_16	6	Abby	Abby
6_16	7	needed	needed
6_16	8	two	two
6_16	9	pieces	pieces
6_16	10	of	of
6_16	11	paper	paper
6_16	12	that	that
6_16	13	were	were
6_16	14	very	very
6_16	15	expensive,	expensive
6_16	15	expensive,	,
6_16	16	to	to
6_16	17	draw	draw
6_16	18	an	an
6_16	19	elephant,	elephant
6_16	19	elephant,	,
6_16	20	but	but
6_16	21	the	the
6_16	22	teacher	teacher
6_16	23	didn't	did
6_16	23	didn't	n't
6_16	24	mind	mind
6_16	25	Abby	Abby
6_16	26	using	using
6_16	27	the	the
6_16	28	expensive	expensive
6_16	29	paper	paper
6_16	30	because	because
6_16	31	she	she
6_16	32	was	was
6_16	33	pleased	pleased
6_16	34	with	with
6_16	35	the	the
6_16	36	drawing	drawing
6_16	37	and	and
6_16	38	wanted	wanted
6_16	39	it	it
6_16	40	on	on
6_16	41	the	the
6_16	42	wall.	wall
6_16	42	wall.	.
6_17	0	The	The
6_17	1	teacher,	teacher
6_17	1	teacher,	,
6_17	2	who	who
6_17	3	was	was
6_17	4	always	always
6_17	5	very	very
6_17	6	encouraging,	encouraging
6_17	6	encouraging,	,
6_17	7	remarked	remarked
6_17	8	that	that
6_17	9	the	the
6_17	10	drawing	drawing
6_17	11	Abby	Abby
6_17	12	had	had
6_17	13	made	made
6_17	14	was	was
6_17	15	very	very
6_17	16	creative	creative
6_17	17	and	and
6_17	18	beamed	beamed
6_17	19	at	at
6_17	20	Abby,	Abby
6_17	20	Abby,	,
6_17	21	giving	giving
6_17	22	her	her
6_17	23	the	the
6_17	24	seal	seal
6_17	25	of	of
6_17	26	approval.	approval
6_17	26	approval.	.
6_18	0	Back	Back
6_18	1	at	at
6_18	2	home,	home
6_18	2	home,	,
6_18	3	Mom,	Mom
6_18	3	Mom,	,
6_18	4	convinced	convinced
6_18	5	by	by
6_18	6	Abby	Abby
6_18	7	to	to
6_18	8	clean	clean
6_18	9	out	out
6_18	10	the	the
6_18	11	tank,	tank
6_18	11	tank,	,
6_18	12	was	was
6_18	13	cleaning	cleaning
6_18	14	with	with
6_18	15	a	a
6_18	16	special	special
6_18	17	vacuum,	vacuum
6_18	17	vacuum,	,
6_18	18	or	or
6_18	19	'hoover'.	'
6_18	19	'hoover'.	hoover
6_18	19	'hoover'.	'
6_18	19	'hoover'.	.
6_19	0	'Where's	'
6_19	0	'Where's	Where
6_19	0	'Where's	's
6_19	1	Mr.	Mr
6_19	1	Mr.	.
6_19	2	Sticky?'	Sticky
6_19	2	Sticky?'	?
6_19	2	Sticky?'	'
6_19	3	Abby	Abby
6_19	4	asked	asked
6_19	5	first	first
6_19	6	thing	thing
6_19	7	when	when
6_19	8	she	she
6_19	9	came	came
6_19	10	home	home
6_19	11	from	from
6_19	12	school.	school
6_19	12	school.	.
6_20	0	'On	'
6_20	0	'On	On
6_20	1	the	the
6_20	2	side,'	side
6_20	2	side,'	,
6_20	2	side,'	'
6_20	3	Mom	Mom
6_20	4	replied.	replied
6_20	4	replied.	.
6_21	0	And	And
6_21	1	then	then
6_21	2	she	she
6_21	3	added,	added
6_21	3	added,	,
6_21	4	'Don't	'
6_21	4	'Don't	Do
6_21	4	'Don't	n't
6_21	5	worry.	worry
6_21	5	worry.	.
6_22	0	I	I
6_22	1	went	went
6_22	2	extra	extra
6_22	3	slowly	slowly
6_22	4	since	since
6_22	5	it's	it
6_22	5	it's	's
6_22	6	better	better
6_22	7	to	to
6_22	8	be	be
6_22	9	safe	safe
6_22	10	than	than
6_22	11	sorry.'	sorry
6_22	11	sorry.'	.
6_22	11	sorry.'	'
6_23	0	Abby	Abby
6_23	1	looked	looked
6_23	2	on	on
6_23	3	all	all
6_23	4	sides	sides
6_23	5	of	of
6_23	6	the	the
6_23	7	tank,	tank
6_23	7	tank,	,
6_23	8	but	but
6_23	9	there	there
6_23	10	was	was
6_23	11	no	no
6_23	12	sign	sign
6_23	13	of	of
6_23	14	the	the
6_23	15	water	water
6_23	16	snail	snail
6_23	17	that	that
6_23	18	she	she
6_23	19	had	had
6_23	20	discovered	discovered
6_23	21	a	a
6_23	22	couple	couple
6_23	23	of	of
6_23	24	days	days
6_23	25	ago.	ago
6_23	25	ago.	.
6_24	0	She	She
6_24	1	was	was
6_24	2	very	very
6_24	3	sad.	sad
6_24	3	sad.	.
6_25	0	Her	Her
6_25	1	mom	mom
6_25	2	said	said
6_25	3	to	to
6_25	4	wait	wait
6_25	5	a	a
6_25	6	few	few
6_25	7	hours	hours
6_25	8	until	until
6_25	9	the	the
6_25	10	water	water
6_25	11	clears	clears
6_25	12	to	to
6_25	13	take	take
6_25	14	another	another
6_25	15	careful	careful
6_25	16	look.	look
6_25	16	look.	.
6_26	0	That	That
6_26	1	evening,	evening
6_26	1	evening,	,
6_26	2	Abby	Abby
6_26	3	went	went
6_26	4	up	up
6_26	5	to	to
6_26	6	her	her
6_26	7	bedroom	bedroom
6_26	8	to	to
6_26	9	check	check
6_26	10	the	the
6_26	11	tank	tank
6_26	12	again.	again
6_26	12	again.	.
6_27	0	The	The
6_27	1	water	water
6_27	2	had	had
6_27	3	settled	settled
6_27	4	and	and
6_27	5	looked	looked
6_27	6	clear,	clear
6_27	6	clear,	,
6_27	7	but	but
6_27	8	Abby	Abby
6_27	9	could	could
6_27	10	not	not
6_27	11	see	see
6_27	12	Mr.	Mr
6_27	12	Mr.	.
6_27	13	Sticky.	Sticky
6_27	13	Sticky.	.
6_28	0	Abby	Abby
6_28	1	kneeled	kneeled
6_28	2	down	down
6_28	3	to	to
6_28	4	have	have
6_28	5	another	another
6_28	6	look	look
6_28	7	in	in
6_28	8	the	the
6_28	9	tank	tank
6_28	10	that	that
6_28	11	her	her
6_28	12	mom	mom
6_28	13	had	had
6_28	14	cleared	cleared
6_28	15	so	so
6_28	16	thoroughly,	thoroughly
6_28	16	thoroughly,	,
6_28	17	but	but
6_28	18	Mr.	Mr
6_28	18	Mr.	.
6_28	19	Sticky	Sticky
6_28	20	was	was
6_28	21	still	still
6_28	22	nowhere	nowhere
6_28	23	to	to
6_28	24	be	be
6_28	25	found.	found
6_28	25	found.	.
6_29	0	Abby	Abby
6_29	1	was	was
6_29	2	a	a
6_29	3	bundle	bundle
6_29	4	of	of
6_29	5	nerves	nerves
6_29	6	as	as
6_29	7	she	she
6_29	8	descended	descended
6_29	9	the	the
6_29	10	stairs.	stairs
6_29	10	stairs.	.
6_30	0	In	In
6_30	1	the	the
6_30	2	study,	study
6_30	2	study,	,
6_30	3	surrounded	surrounded
6_30	4	by	by
6_30	5	books	books
6_30	6	and	and
6_30	7	papers,	papers
6_30	7	papers,	,
6_30	8	her	her
6_30	9	mom	mom
6_30	10	was	was
6_30	11	working	working
6_30	12	and	and
6_30	13	she	she
6_30	14	looked	looked
6_30	15	impatient	impatient
6_30	16	when	when
6_30	17	she	she
6_30	18	saw	saw
6_30	19	Abby	Abby
6_30	20	in	in
6_30	21	the	the
6_30	22	doorway	doorway
6_30	23	and	and
6_30	24	even	even
6_30	25	more	more
6_30	26	worried	worried
6_30	27	when	when
6_30	28	she	she
6_30	29	heard	heard
6_30	30	the	the
6_30	31	bad	bad
6_30	32	news.	news
6_30	32	news.	.
6_31	0	'He'll	'
6_31	0	'He'll	He
6_31	0	'He'll	'll
6_31	1	turn	turn
6_31	2	up,'	up
6_31	2	up,'	,
6_31	2	up,'	'
6_31	3	Mom	Mom
6_31	4	said,	said
6_31	4	said,	,
6_31	5	and	and
6_31	6	that	that
6_31	7	was	was
6_31	8	that.	that
6_31	8	that.	.
6_32	0	Then,	Then
6_32	0	Then,	,
6_32	1	to	to
6_32	2	add	add
6_32	3	fuel	fuel
6_32	4	to	to
6_32	5	the	the
6_32	6	flames,	flames
6_32	6	flames,	,
6_32	7	she	she
6_32	8	raised	raised
6_32	9	her	her
6_32	10	tone	tone
6_32	11	of	of
6_32	12	voice	voice
6_32	13	and	and
6_32	14	said	said
6_32	15	dismissively,	dismissively
6_32	15	dismissively,	,
6_32	16	'For	'
6_32	16	'For	For
6_32	17	the	the
6_32	18	time	time
6_32	19	being,	being
6_32	19	being,	,
6_32	20	go	go
6_32	21	to	to
6_32	22	bed,	bed
6_32	22	bed,	,
6_32	23	Abby.	Abby
6_32	23	Abby.	.
6_33	0	I've	I
6_33	0	I've	've
6_33	1	got	got
6_33	2	masses	masses
6_33	3	of	of
6_33	4	work	work
6_33	5	to	to
6_33	6	catch	catch
6_33	7	up	up
6_33	8	on.'	on
6_33	8	on.'	.
6_33	8	on.'	'
6_34	0	Abby	Abby
6_34	1	had	had
6_34	2	a	a
6_34	3	quick	quick
6_34	4	temper	temper
6_34	5	and	and
6_34	6	she	she
6_34	7	was	was
6_34	8	angry	angry
6_34	9	as	as
6_34	10	hell.	hell
6_34	10	hell.	.
6_35	0	'You've	'
6_35	0	'You've	You
6_35	0	'You've	've
6_35	1	hoovered	hoovered
6_35	2	him	him
6_35	3	up,	up
6_35	3	up,	,
6_35	4	haven't	have
6_35	4	haven't	n't
6_35	5	you?'	you
6_35	5	you?'	?
6_35	5	you?'	'
6_35	6	she	she
6_35	7	said	said
6_35	8	accusingly.	accusingly
6_35	8	accusingly.	.
6_36	0	Abby's	Abby
6_36	0	Abby's	's
6_36	1	mom	mom
6_36	2	denied	denied
6_36	3	Abby's	Abby
6_36	3	Abby's	's
6_36	4	version	version
6_36	5	of	of
6_36	6	the	the
6_36	7	story	story
6_36	8	was	was
6_36	9	true	true
6_36	10	and	and
6_36	11	said	said
6_36	12	that	that
6_36	13	she	she
6_36	14	was	was
6_36	15	careful,	careful
6_36	15	careful,	,
6_36	16	but	but
6_36	17	because	because
6_36	18	Mr.	Mr
6_36	18	Mr.	.
6_36	19	Sticky	Sticky
6_36	20	was	was
6_36	21	so	so
6_36	22	small	small
6_36	23	he	he
6_36	24	was	was
6_36	25	hard	hard
6_36	26	to	to
6_36	27	see.	see
6_36	27	see.	.
6_37	0	'What's	'
6_37	0	'What's	What
6_37	0	'What's	's
6_37	1	wrong	wrong
6_37	2	with	with
6_37	3	being	being
6_37	4	small?'	small
6_37	4	small?'	?
6_37	4	small?'	'
6_38	0	'Nothing	'
6_38	0	'Nothing	Nothing
6_38	1	at	at
6_38	2	all,	all
6_38	2	all,	,
6_38	3	but	but
6_38	4	it	it
6_38	5	makes	makes
6_38	6	things	things
6_38	7	hard	hard
6_38	8	to	to
6_38	9	find.'	find
6_38	9	find.'	.
6_38	9	find.'	'
6_39	0	'Or	'
6_39	0	'Or	Or
6_39	1	notice,'	notice
6_39	1	notice,'	,
6_39	1	notice,'	'
6_39	2	Abby	Abby
6_39	3	said,	said
6_39	3	said,	,
6_39	4	suddenly	suddenly
6_39	5	feeling	feeling
6_39	6	like	like
6_39	7	the	the
6_39	8	small,	small
6_39	8	small,	,
6_39	9	overlooked	overlooked
6_39	10	Mr.	Mr
6_39	10	Mr.	.
6_39	11	Sticky	Sticky
6_39	12	herself	herself
6_39	13	and	and
6_39	14	storming	storming
6_39	15	from	from
6_39	16	the	the
6_39	17	room.	room
6_39	17	room.	.
6_40	0	The	The
6_40	1	door	door
6_40	2	to	to
6_40	3	the	the
6_40	4	bedroom	bedroom
6_40	5	opened	opened
6_40	6	a	a
6_40	7	few	few
6_40	8	minutes	minutes
6_40	9	later	later
6_40	10	and	and
6_40	11	Mom's	Mom
6_40	11	Mom's	's
6_40	12	face	face
6_40	13	appeared.	appeared
6_40	13	appeared.	.
6_41	0	She	She
6_41	1	was	was
6_41	2	there	there
6_41	3	to	to
6_41	4	try	try
6_41	5	to	to
6_41	6	make	make
6_41	7	up	up
6_41	8	for	for
6_41	9	having	having
6_41	10	been	been
6_41	11	insensitive	insensitive
6_41	12	earlier.	earlier
6_41	12	earlier.	.
6_42	0	She	She
6_42	1	had	had
6_42	2	put	put
6_42	3	her	her
6_42	4	work	work
6_42	5	on	on
6_42	6	the	the
6_42	7	back	back
6_42	8	burner	burner
6_42	9	and	and
6_42	10	occupied	occupied
6_42	11	herself	herself
6_42	12	with	with
6_42	13	Sticky.	Sticky
6_42	13	Sticky.	.
6_43	0	Abby,	Abby
6_43	0	Abby,	,
6_43	1	who	who
6_43	2	was	was
6_43	3	breathing	breathing
6_43	4	fire	fire
6_43	5	all	all
6_43	6	on	on
6_43	7	account	account
6_43	8	of	of
6_43	9	the	the
6_43	10	little	little
6_43	11	snail,	snail
6_43	11	snail,	,
6_43	12	tried	tried
6_43	13	to	to
6_43	14	ignore	ignore
6_43	15	her,	her
6_43	15	her,	,
6_43	16	but	but
6_43	17	it	it
6_43	18	was	was
6_43	19	hard	hard
6_43	20	when	when
6_43	21	Mom	Mom
6_43	22	walked	walked
6_43	23	over	over
6_43	24	to	to
6_43	25	the	the
6_43	26	bed	bed
6_43	27	and	and
6_43	28	sat	sat
6_43	29	next	next
6_43	30	to	to
6_43	31	her.	her
6_43	31	her.	.
6_44	0	Mom,	Mom
6_44	0	Mom,	,
6_44	1	who	who
6_44	2	Abby	Abby
6_44	3	still	still
6_44	4	strained	strained
6_44	5	to	to
6_44	6	remain	remain
6_44	7	upset	upset
6_44	8	with,	with
6_44	8	with,	,
6_44	9	had	had
6_44	10	gone	gone
6_44	11	out	out
6_44	12	to	to
6_44	13	find	find
6_44	14	her	her
6_44	15	glasses	glasses
6_44	16	in	in
6_44	17	order	order
6_44	18	to	to
6_44	19	search	search
6_44	20	for	for
6_44	21	Sticky	Sticky
6_44	22	more	more
6_44	23	effectively.	effectively
6_44	23	effectively.	.
6_45	0	'This	'
6_45	0	'This	This
6_45	1	is	is
6_45	2	my	my
6_45	3	new	new
6_45	4	and	and
6_45	5	extra	extra
6_45	6	powerful	powerful
6_45	7	pair	pair
6_45	8	I	I
6_45	9	have	have
6_45	10	for	for
6_45	11	important	important
6_45	12	occasions	occasions
6_45	13	like	like
6_45	14	snail	snail
6_45	15	hunting,'	hunting
6_45	15	hunting,'	,
6_45	15	hunting,'	'
6_45	16	she	she
6_45	17	said.	said
6_45	17	said.	.
6_46	0	She	She
6_46	1	smiled	smiled
6_46	2	at	at
6_46	3	Abby,	Abby
6_46	3	Abby,	,
6_46	4	trying	trying
6_46	5	to	to
6_46	6	butter	butter
6_46	7	her	her
6_46	8	up,	up
6_46	8	up,	,
6_46	9	but	but
6_46	10	Abby	Abby
6_46	11	didn't	did
6_46	11	didn't	n't
6_46	12	smile	smile
6_46	13	back.	back
6_46	13	back.	.
6_47	0	Abby	Abby
6_47	1	believed	believed
6_47	2	her	her
6_47	3	mom's	mom
6_47	3	mom's	's
6_47	4	idea	idea
6_47	5	would	would
6_47	6	not	not
6_47	7	succeed,	succeed
6_47	7	succeed,	,
6_47	8	but	but
6_47	9	then	then
6_47	10	she	she
6_47	11	had	had
6_47	12	an	an
6_47	13	idea	idea
6_47	14	of	of
6_47	15	her	her
6_47	16	own.	own
6_47	16	own.	.
6_48	0	'I've	'
6_48	0	'I've	I
6_48	0	'I've	've
6_48	1	got	got
6_48	2	a	a
6_48	3	magnifying	magnifying
6_48	4	glass,'	glass
6_48	4	glass,'	,
6_48	4	glass,'	'
6_48	5	Abby	Abby
6_48	6	suddenly	suddenly
6_48	7	remembered	remembered
6_48	8	and	and
6_48	9	rushed	rushed
6_48	10	off	off
6_48	11	to	to
6_48	12	find	find
6_48	13	it.	it
6_48	13	it.	.
6_49	0	On	On
6_49	1	the	the
6_49	2	floor	floor
6_49	3	beside	beside
6_49	4	each	each
6_49	5	other	other
6_49	6	they	they
6_49	7	sat,	sat
6_49	7	sat,	,
6_49	8	shuffling	shuffling
6_49	9	around	around
6_49	10	the	the
6_49	11	tank,	tank
6_49	11	tank,	,
6_49	12	looking	looking
6_49	13	all	all
6_49	14	over	over
6_49	15	the	the
6_49	16	place	place
6_49	17	and	and
6_49	18	peering	peering
6_49	19	into	into
6_49	20	the	the
6_49	21	corners	corners
6_49	22	among	among
6_49	23	the	the
6_49	24	big	big
6_49	25	pebbles	pebbles
6_49	26	and	and
6_49	27	the	the
6_49	28	pond	pond
6_49	29	weed.	weed
6_49	29	weed.	.
6_50	0	Abby	Abby
6_50	1	tried	tried
6_50	2	to	to
6_50	3	imagine,	imagine
6_50	3	imagine,	,
6_50	4	if	if
6_50	5	she	she
6_50	6	were	were
6_50	7	Sticky,	Sticky
6_50	7	Sticky,	,
6_50	8	a	a
6_50	9	little	little
6_50	10	water	water
6_50	11	snail,	snail
6_50	11	snail,	,
6_50	12	where	where
6_50	13	would	would
6_50	14	she	she
6_50	15	hide	hide
6_50	16	out?	out
6_50	16	out?	?
6_51	0	At	At
6_51	1	one	one
6_51	2	point	point
6_51	3	she	she
6_51	4	thought	thought
6_51	5	she	she
6_51	6	saw	saw
6_51	7	him,	him
6_51	7	him,	,
6_51	8	but	but
6_51	9	it	it
6_51	10	wasn't	was
6_51	10	wasn't	n't
6_51	11	the	the
6_51	12	water	water
6_51	13	snail.	snail
6_51	13	snail.	.
6_52	0	It	It
6_52	1	was	was
6_52	2	a	a
6_52	3	large	large
6_52	4	speck	speck
6_52	5	of	of
6_52	6	dust	dust
6_52	7	that	that
6_52	8	was	was
6_52	9	deceptively	deceptively
6_52	10	bobbing	bobbing
6_52	11	around	around
6_52	12	in	in
6_52	13	the	the
6_52	14	water	water
6_52	15	like	like
6_52	16	a	a
6_52	17	live	live
6_52	18	animal.	animal
6_52	18	animal.	.
6_53	0	They	They
6_53	1	were	were
6_53	2	ready	ready
6_53	3	to	to
6_53	4	call	call
6_53	5	it	it
6_53	6	quits,	quits
6_53	6	quits,	,
6_53	7	when	when
6_53	8	suddenly	suddenly
6_53	9	Mom	Mom
6_53	10	cried,	cried
6_53	10	cried,	,
6_53	11	'Ah	'
6_53	11	'Ah	Ah
6_53	12	ha!'	ha
6_53	12	ha!'	!
6_53	12	ha!'	'
6_54	0	Tucked	Tucked
6_54	1	in	in
6_54	2	a	a
6_54	3	curve	curve
6_54	4	of	of
6_54	5	the	the
6_54	6	archway,	archway
6_54	6	archway,	,
6_54	7	perfectly	perfectly
6_54	8	hidden	hidden
6_54	9	against	against
6_54	10	a	a
6_54	11	pitch	pitch
6_54	12	dark	dark
6_54	13	stone,	stone
6_54	13	stone,	,
6_54	14	sat	sat
6_54	15	Mr.	Mr
6_54	15	Mr.	.
6_54	16	Sticky,	Sticky
6_54	16	Sticky,	,
6_54	17	safe	safe
6_54	18	and	and
6_54	19	sound.	sound
6_54	19	sound.	.
6_55	0	'You,	'
6_55	0	'You,	You
6_55	0	'You,	,
6_55	1	I	I
6_55	2	can	can
6_55	3	always	always
6_55	4	count	count
6_55	5	on,'	on
6_55	5	on,'	,
6_55	5	on,'	'
6_55	6	Abby	Abby
6_55	7	said	said
6_55	8	to	to
6_55	9	her	her
6_55	10	mom,	mom
6_55	10	mom,	,
6_55	11	with	with
6_55	12	relief.	relief
6_55	12	relief.	.
6_56	0	Then	Then
6_56	1	she	she
6_56	2	noticed	noticed
6_56	3	another	another
6_56	4	water	water
6_56	5	snail	snail
6_56	6	was	was
6_56	7	right	right
6_56	8	next	next
6_56	9	to	to
6_56	10	Sticky	Sticky
6_56	11	and	and
6_56	12	asked	asked
6_56	13	where	where
6_56	14	this	this
6_56	15	new	new
6_56	16	addition	addition
6_56	17	to	to
6_56	18	the	the
6_56	19	family	family
6_56	20	could	could
6_56	21	have	have
6_56	22	come	come
6_56	23	from.	from
6_56	23	from.	.
6_57	0	'I'm	'
6_57	0	'I'm	I
6_57	0	'I'm	'm
6_57	1	beginning	beginning
6_57	2	to	to
6_57	3	suspect	suspect
6_57	4	the	the
6_57	5	pond	pond
6_57	6	weed	weed
6_57	7	is	is
6_57	8	guilty,	guilty
6_57	8	guilty,	,
6_57	9	don't	do
6_57	9	don't	n't
6_57	10	you	you
6_57	11	think?'	think
6_57	11	think?'	?
6_57	11	think?'	'
6_57	12	replied	replied
6_57	13	Mom.	Mom
6_57	13	Mom.	.
6_58	0	They	They
6_58	1	both	both
6_58	2	laughed	laughed
6_58	3	and	and
6_58	4	climbed	climbed
6_58	5	into	into
6_58	6	Abby's	Abby
6_58	6	Abby's	's
6_58	7	bed	bed
6_58	8	together	together
6_58	9	and,	and
6_58	9	and,	,
6_58	10	though	though
6_58	11	it	it
6_58	12	was	was
6_58	13	cozy,	cozy
6_58	13	cozy,	,
6_58	14	it	it
6_58	15	was	was
6_58	16	a	a
6_58	17	bit	bit
6_58	18	of	of
6_58	19	a	a
6_58	20	squeeze.	squeeze
6_58	20	squeeze.	.
6_59	0	'Budge	'
6_59	0	'Budge	Budge
6_59	1	up,'	up
6_59	1	up,'	,
6_59	1	up,'	'
6_59	2	Mom	Mom
6_59	3	said,	said
6_59	3	said,	,
6_59	4	giving	giving
6_59	5	Abby	Abby
6_59	6	a	a
6_59	7	push	push
6_59	8	with	with
6_59	9	her	her
6_59	10	bottom.	bottom
6_59	10	bottom.	.
6_60	0	'I	'
6_60	0	'I	I
6_60	1	can't	ca
6_60	1	can't	n't
6_60	2	because	because
6_60	3	I'm	I
6_60	3	I'm	'm
6_60	4	already	already
6_60	5	on	on
6_60	6	the	the
6_60	7	edge.'	edge
6_60	7	edge.'	.
6_60	7	edge.'	'
6_61	0	'Good	'
6_61	0	'Good	Good
6_61	1	heavens,	heavens
6_61	1	heavens,	,
6_61	2	you've	you
6_61	2	you've	've
6_61	3	grown	grown
6_61	4	then.	then
6_61	4	then.	.
6_62	0	When	When
6_62	1	did	did
6_62	2	that	that
6_62	3	happen?	happen
6_62	3	happen?	?
6_63	0	You	You
6_63	1	could've	could
6_63	1	could've	've
6_63	2	put	put
6_63	3	an	an
6_63	4	elephant	elephant
6_63	5	in	in
6_63	6	here	here
6_63	7	last	last
6_63	8	time	time
6_63	9	we	we
6_63	10	did	did
6_63	11	this.	this
6_63	11	this.	.
6_64	0	Before	Before
6_64	1	I	I
6_64	2	know	know
6_64	3	it,	it
6_64	3	it,	,
6_64	4	you'll	you
6_64	4	you'll	'll
6_64	5	be	be
6_64	6	all	all
6_64	7	grown	grown
6_64	8	up.'	up
6_64	8	up.'	.
6_64	8	up.'	'
6_65	0	On	On
6_65	1	her	her
6_65	2	mom's	mom
6_65	2	mom's	's
6_65	3	chest	chest
6_65	4	Abby	Abby
6_65	5	then	then
6_65	6	put	put
6_65	7	her	her
6_65	8	head	head
6_65	9	and	and
6_65	10	smiled.	smiled
6_65	10	smiled.	.
7_1	0	The	The
7_1	1	text	text
7_1	2	message	message
7_1	3	said	said
7_1	4	that	that
7_1	5	Lucy	Lucy
7_1	6	Josephs	Josephs
7_1	7	was	was
7_1	8	a	a
7_1	9	failure.	failure
7_1	9	failure.	.
7_2	0	It	It
7_2	1	said	said
7_2	2	she	she
7_2	3	was	was
7_2	4	ugly,	ugly
7_2	4	ugly,	,
7_2	5	had	had
7_2	6	no	no
7_2	7	style	style
7_2	8	and	and
7_2	9	the	the
7_2	10	world	world
7_2	11	hated	hated
7_2	12	her.	her
7_2	12	her.	.
7_3	0	At	At
7_3	1	least	least
7_3	2	that	that
7_3	3	was	was
7_3	4	what	what
7_3	5	it	it
7_3	6	said	said
7_3	7	to	to
7_3	8	Lucy.	Lucy
7_3	8	Lucy.	.
7_4	0	It	It
7_4	1	said	said
7_4	2	that	that
7_4	3	and	and
7_4	4	a	a
7_4	5	whole	whole
7_4	6	lot	lot
7_4	7	more	more
7_4	8	that	that
7_4	9	she	she
7_4	10	was	was
7_4	11	struggling	struggling
7_4	12	to	to
7_4	13	understand.	understand
7_4	13	understand.	.
7_5	0	The	The
7_5	1	actual	actual
7_5	2	text	text
7_5	3	of	of
7_5	4	the	the
7_5	5	note	note
7_5	6	said	said
7_5	7	that	that
7_5	8	Lucy	Lucy
7_5	9	better	better
7_5	10	not	not
7_5	11	show	show
7_5	12	up	up
7_5	13	at	at
7_5	14	the	the
7_5	15	party	party
7_5	16	tonight,	tonight
7_5	16	tonight,	,
7_5	17	because	because
7_5	18	it	it
7_5	19	was	was
7_5	20	going	going
7_5	21	to	to
7_5	22	be	be
7_5	23	bad	bad
7_5	24	enough	enough
7_5	25	already!	already
7_5	25	already!	!
7_6	0	Lucy,	Lucy
7_6	0	Lucy,	,
7_6	1	who	who
7_6	2	had	had
7_6	3	started	started
7_6	4	receiving	receiving
7_6	5	these	these
7_6	6	messages	messages
7_6	7	a	a
7_6	8	few	few
7_6	9	weeks	weeks
7_6	10	ago,	ago
7_6	10	ago,	,
7_6	11	tapped	tapped
7_6	12	the	the
7_6	13	mobile	mobile
7_6	14	screen	screen
7_6	15	to	to
7_6	16	make	make
7_6	17	the	the
7_6	18	message	message
7_6	19	disappear	disappear
7_6	20	from	from
7_6	21	view.	view
7_6	21	view.	.
7_7	0	She	She
7_7	1	only	only
7_7	2	wished	wished
7_7	3	it	it
7_7	4	was	was
