Story_Num	Sentence_Num	Word_In_Sentence_Num	Word	Word_In_Story_Num
3	30	15	out	542
3	30	16	her	543
3	30	17	feet	544
3	30	18	as	545
3	30	19	if	546
3	30	20	to	547
3	30	21	warm	548
3	30	22	them,	549
3	30	23	when	550
3	30	24	suddenly	551
3	30	25	the	552
3	30	26	flame	553
3	30	27	of	554
3	30	28	the	555
3	30	29	match	556
3	30	30	went	557
3	30	31	out.	558
3	31	0	It	559
3	31	1	was	560
3	31	2	a	561
3	31	3	short,	562
3	31	4	stubby	563
3	31	5	match	564
3	31	6	that	565
3	31	7	the	566
3	31	8	little	567
3	31	9	girl	568
3	31	10	next	569
3	31	11	rubbed	570
3	31	12	on	571
3	31	13	the	572
3	31	14	wall.	573
3	32	0	It	574
3	32	1	burst	575
3	32	2	into	576
3	32	3	a	577
3	32	4	flame,	578
3	32	5	and	579
3	32	6	lo	580
3	32	7	and	581
3	32	8	behold,	582
3	32	9	the	583
3	32	10	girl	584
3	32	11	was	585
3	32	12	transported	586
3	32	13	from	587
3	32	14	her	588
3	32	15	dank	589
3	32	16	city	590
3	32	17	to	591
3	32	18	a	592
3	32	19	beautiful,	593
3	32	20	sunny	594
3	32	21	forest.	595
3	33	0	She	596
3	33	1	heard	597
3	33	2	the	598
3	33	3	birds	599
3	33	4	chirping	600
3	33	5	and	601
3	33	6	she	602
3	33	7	was	603
3	33	8	surrounded	604
3	33	9	by	605
3	33	10	wildflowers	606
3	33	11	and	607
3	33	12	birches	608
3	33	13	as	609
3	33	14	white	610
3	33	15	as	611
3	33	16	snow.	612
3	34	0	A	613
3	34	1	little	614
3	34	2	squirrel	615
3	34	3	hid	616
3	34	4	some	617
3	34	5	food	618
3	34	6	in	619
3	34	7	the	620
3	34	8	ground	621
3	34	9	and	622
3	34	10	scurried	623
3	34	11	off	624
3	34	12	into	625
3	34	13	the	626
3	34	14	underbrush.	627
3	35	0	The	628
3	35	1	girl	629
3	35	2	was	630
3	35	3	curious,	631
3	35	4	so	632
3	35	5	she	633
3	35	6	dug	634
3	35	7	some	635
3	35	8	squirrel	636
3	35	9	food	637
3	35	10	up	638
3	35	11	to	639
3	35	12	see	640
3	35	13	what	641
3	35	14	it	642
3	35	15	was,	643
3	35	16	but	644
3	35	17	then	645
3	35	18	she	646
3	35	19	forgot	647
3	35	20	to	648
3	35	21	put	649
3	35	22	it	650
3	35	23	back.	651
3	36	0	The	652
3	36	1	squirrel	653
3	36	2	came	654
3	36	3	back	655
3	36	4	and	656
3	36	5	looked	657
3	36	6	in	658
3	36	7	its	659
3	36	8	hiding	660
3	36	9	place,	661
3	36	10	but	662
3	36	11	the	663
3	36	12	food	664
3	36	13	was	665
3	36	14	nowhere	666
3	36	15	to	667
3	36	16	be	668
3	36	17	found.	669
3	37	0	Then	670
3	37	1	the	671
3	37	2	match	672
3	37	3	went	673
3	37	4	out,	674
3	37	5	and	675
3	37	6	it	676
3	37	7	wasn't	677
3	37	8	the	678
3	37	9	forest	679
3	37	10	that	680
3	37	11	remained	681
3	37	12	before	682
3	37	13	her	683
3	37	14	eyes.	684
3	38	0	It	685
3	38	1	was	686
3	38	2	only	687
3	38	3	the	688
3	38	4	thick,	689
3	38	5	damp,	690
3	38	6	cold	691
3	38	7	wall.	692
3	39	0	The	693
3	39	1	girl	694
3	39	2	looked	695
3	39	3	despondently	696
3	39	4	into	697
3	39	5	the	698
3	39	6	sky	699
3	39	7	that	700
3	39	8	was	701
3	39	9	now	702
3	39	10	fully	703
3	39	11	darkened	704
3	39	12	and	705
3	39	13	suddenly	706
3	39	14	she	707
3	39	15	saw	708
3	39	16	a	709
3	39	17	star	710
3	39	18	fall,	711
3	39	19	leaving	712
3	39	20	behind	713
3	39	21	it	714
3	39	22	a	715
3	39	23	bright	716
3	39	24	streak	717
3	39	25	of	718
3	39	26	fire.	719
3	40	0	'Someone	720
3	40	1	is	721
3	40	2	dying,'	722
3	40	3	thought	723
3	40	4	the	724
3	40	5	little	725
3	40	6	girl.	726
3	41	0	It	727
3	41	1	was	728
3	41	2	her	729
3	41	3	old	730
3	41	4	grandmother,	731
3	41	5	the	732
3	41	6	one	733
3	41	7	who	734
3	41	8	had	735
3	41	9	loved	736
3	41	10	her	737
3	41	11	the	738
3	41	12	most,	739
3	41	13	and	740
3	41	14	the	741
3	41	15	one	742
3	41	16	who	743
3	41	17	the	744
3	41	18	girl	745
3	41	19	used	746
3	41	20	to	747
3	41	21	visit	748
3	41	22	every	749
3	41	23	Sunday,	750
3	41	24	who	751
3	41	25	had	752
3	41	26	told	753
3	41	27	her	754
3	41	28	that	755
3	41	29	when	756
3	41	30	a	757
3	41	31	star	758
3	41	32	falls,	759
3	41	33	a	760
3	41	34	soul	761
3	41	35	leaves	762
3	41	36	this	763
3	41	37	earth.	764
3	42	0	It	765
3	42	1	was	766
3	42	2	her	767
3	42	3	last	768
3	42	4	match	769
3	42	5	that	770
3	42	6	the	771
3	42	7	little	772
3	42	8	girl	773
3	42	9	now	774
3	42	10	rubbed	775
3	42	11	on	776
3	42	12	the	777
3	42	13	wall	778
3	42	14	and	779
3	42	15	the	780
3	42	16	light	781
3	42	17	again	782
3	42	18	shone	783
3	42	19	round	784
3	42	20	her.	785
3	43	0	Her	786
3	43	1	old	787
3	43	2	grandmother	788
3	43	3	in	789
3	43	4	the	790
3	43	5	brightness	791
3	43	6	stood,	792
3	43	7	loving	793
3	43	8	in	794
3	43	9	her	795
3	43	10	appearance.	796
3	44	0	The	797
3	44	1	girl	798
3	44	2	understood	799
3	44	3	her	800
3	44	4	grandmother	801
3	44	5	would	802
3	44	6	soon	803
3	44	7	disappear,	804
3	44	8	but	805
3	44	9	she	806
3	44	10	tried	807
3	44	11	to	808
3	44	12	play	809
3	44	13	for	810
3	44	14	time.	811
3	45	0	'Grandmother,'	812
3	45	1	cried	813
3	45	2	the	814
3	45	3	little	815
3	45	4	one,	816
3	45	5	'O	817
3	45	6	take	818
3	45	7	me	819
3	45	8	with	820
3	45	9	you!	821
3	46	0	I	822
3	46	1	know	823
3	46	2	you	824
3	46	3	will	825
3	46	4	go	826
3	46	5	away	827
3	46	6	when	828
3	46	7	the	829
3	46	8	match	830
3	46	9	burns	831
3	46	10	out!'	832
3	47	0	The	833
3	47	1	girl	834
3	47	2	decided	835
3	47	3	to	836
3	47	4	light	837
3	47	5	the	838
3	47	6	whole	839
3	47	7	bundle	840
3	47	8	of	841
3	47	9	matches,	842
3	47	10	in	843
3	47	11	order	844
3	47	12	to	845
3	47	13	keep	846
3	47	14	her	847
3	47	15	grandmother	848
3	47	16	there.	849
3	48	0	The	850
3	48	1	girl	851
3	48	2	saw	852
3	48	3	the	853
3	48	4	matches	854
3	48	5	glowed	855
3	48	6	with	856
3	48	7	a	857
3	48	8	light	858
3	48	9	that	859
3	48	10	was	860
3	48	11	brighter	861
3	48	12	than	862
3	48	13	the	863
3	48	14	day,	864
3	48	15	and	865
3	48	16	her	866
3	48	17	grandmother	867
3	48	18	had	868
3	48	19	never	869
3	48	20	appeared	870
3	48	21	so	871
3	48	22	large	872
3	48	23	or	873
3	48	24	so	874
3	48	25	beautiful	875
3	48	26	as	876
3	48	27	she	877
3	48	28	did	878
3	48	29	in	879
3	48	30	the	880
3	48	31	light	881
3	48	32	of	882
3	48	33	the	883
3	48	34	little	884
3	48	35	matches.	885
3	49	0	The	886
3	49	1	grandmother	887
3	49	2	then	888
3	49	3	took	889
3	49	4	the	890
3	49	5	little	891
3	49	6	girl	892
3	49	7	in	893
3	49	8	her	894
3	49	9	arms,	895
3	49	10	and	896
3	49	11	they	897
3	49	12	both	898
3	49	13	flew	899
3	49	14	upwards	900
3	49	15	in	901
3	49	16	brightness	902
3	49	17	and	903
3	49	18	joy	904
3	49	19	far	905
3	49	20	above	906
3	49	21	the	907
3	49	22	earth,	908
3	49	23	where	909
3	49	24	there	910
3	49	25	was	911
3	49	26	neither	912
3	49	27	cold	913
3	49	28	nor	914
3	49	29	hunger,	915
3	49	30	and	916
3	49	31	the	917
3	49	32	little	918
3	49	33	girl	919
3	49	34	felt	920
3	49	35	safe	921
3	49	36	and	922
3	49	37	peaceful.	923
3	50	0	In	924
3	50	1	the	925
3	50	2	dawn	926
3	50	3	of	927
3	50	4	the	928
3	50	5	morning	929
3	50	6	there	930
3	50	7	lay	931
3	50	8	the	932
3	50	9	poor	933
3	50	10	little	934
3	50	11	one,	935
3	50	12	not	936
3	50	13	frowning,	937
3	50	14	but	938
3	50	15	smiling	939
3	50	16	and	940
3	50	17	with	941
3	50	18	a	942
3	50	19	pale	943
3	50	20	face	944
3	50	21	leaning	945
3	50	22	against	946
3	50	23	the	947
3	50	24	wall,	948
3	50	25	frozen	949
3	50	26	and	950
3	50	27	stone	951
3	50	28	dead.	952
3	51	0	'She	953
3	51	1	tried	954
3	51	2	to	955
3	51	3	warm	956
3	51	4	herself,'	957
3	51	5	said	958
3	51	6	some.	959
3	52	0	Children	960
3	52	1	who	961
3	52	2	saw	962
3	52	3	her	963
3	52	4	were	964
3	52	5	asking	965
3	52	6	their	966
3	52	7	parents	967
3	52	8	why	968
3	52	9	no	969
3	52	10	one	970
3	52	11	helped	971
3	52	12	the	972
3	52	13	girl	973
3	52	14	who	974
3	52	15	they	975
3	52	16	knew	976
3	52	17	looked	977
3	52	18	dirt	978
3	52	19	poor	979
3	52	20	and	980
3	52	21	helpless.	981
3	53	0	Passersby	982
3	53	1	who	983
3	53	2	saw	984
3	53	3	her	985
3	53	4	sitting	986
3	53	5	motionless	987
3	53	6	wished	988
3	53	7	they	989
3	53	8	could	990
3	53	9	have	991
3	53	10	helped	992
3	53	11	the	993
3	53	12	girl,	994
3	53	13	but	995
3	53	14	their	996
3	53	15	good	997
3	53	16	intentions	998
3	53	17	were	999
3	53	18	a	1000
3	53	19	day	1001
3	53	20	late	1002
3	53	21	and	1003
3	53	22	a	1004
3	53	23	dollar	1005
3	53	24	short.	1006
3	54	0	Other	1007
3	54	1	people	1008
3	54	2	suspected	1009
3	54	3	the	1010
3	54	4	girl	1011
3	54	5	had	1012
3	54	6	fallen	1013
3	54	7	asleep	1014
3	54	8	and	1015
3	54	9	frozen,	1016
3	54	10	but	1017
3	54	11	no	1018
3	54	12	one	1019
3	54	13	imagined	1020
3	54	14	what	1021
3	54	15	beautiful	1022
3	54	16	things	1023
3	54	17	she	1024
3	54	18	had	1025
3	54	19	seen,	1026
3	54	20	nor	1027
3	54	21	into	1028
3	54	22	what	1029
3	54	23	glory	1030
3	54	24	she	1031
3	54	25	had	1032
3	54	26	entered	1033
3	54	27	with	1034
3	54	28	her	1035
3	54	29	grandmother,	1036
3	54	30	on	1037
3	54	31	New	1038
3	54	32	Year's	1039
3	54	33	day.	1040
4	1	0	Once	1
4	1	1	upon	2
4	1	2	a	3
4	1	3	time	4
4	1	4	the	5
4	1	5	birds	6
4	1	6	took	7
4	1	7	it	8
4	1	8	into	9
4	1	9	their	10
4	1	10	heads	11
4	1	11	that	12
4	1	12	they	13
4	1	13	would	14
4	1	14	like	15
4	1	15	a	16
4	1	16	master,	17
4	1	17	and	18
4	1	18	that	19
4	1	19	one	20
4	1	20	of	21
4	1	21	their	22
4	1	22	number	23
4	1	23	must	24
4	1	24	be	25
4	1	25	chosen	26
4	1	26	king.	27
4	2	0	A	28
4	2	1	meeting	29
4	2	2	of	30
4	2	3	all	31
4	2	4	the	32
4	2	5	birds	33
4	2	6	was	34
4	2	7	called	35
4	2	8	and	36
4	2	9	though	37
4	2	10	they	38
4	2	11	understood	39
4	2	12	the	40
4	2	13	birds	41
4	2	14	who	42
4	2	15	were	43
4	2	16	from	44
4	2	17	the	45
4	2	18	most	46
4	2	19	distant	47
4	2	20	lands	48
4	2	21	would	49
4	2	22	be	50
4	2	23	unable	51
4	2	24	to	52
4	2	25	come,	53
4	2	26	many	54
4	2	27	birds	55
4	2	28	came	56
4	2	29	from	57
4	2	30	faraway	58
4	2	31	meadows	59
4	2	32	and	60
4	2	33	woods.	61
4	3	0	The	62
4	3	1	eagle,	63
4	3	2	who	64
4	3	3	already	65
4	3	4	thought	66
4	3	5	himself	67
4	3	6	the	68
4	3	7	de	69
4	3	8	facto	70
4	3	9	king,	71
4	3	10	arrived	72
4	3	11	fashionably	73
4	3	12	late.	74
4	4	0	It	75
4	4	1	was	76
4	4	2	a	77
4	4	3	hawk	78
4	4	4	who	79
4	4	5	was	80
4	4	6	most	81
4	4	7	excited	82
4	4	8	about	83
4	4	9	the	84
4	4	10	meeting,	85
4	4	11	because	86
4	4	12	he	87
4	4	13	was	88
4	4	14	the	89
4	4	15	dark	90
4	4	16	horse	91
4	4	17	for	92
4	4	18	king.	93
4	5	0	The	94
4	5	1	small	95
4	5	2	fry	96
4	5	3	came	97
4	5	4	too,	98
4	5	5	and	99
4	5	6	the	100
4	5	7	robin,	101
4	5	8	the	102
4	5	9	bluebird,	103
4	5	10	the	104
4	5	11	owl,	105
4	5	12	the	106
4	5	13	lark,	107
4	5	14	and	108
4	5	15	the	109
4	5	16	sparrow,	110
4	5	17	who	111
4	5	18	had	112
4	5	19	only	113
4	5	20	a	114
4	5	21	chance	115
4	5	22	in	116
4	5	23	a	117
4	5	24	million	118
4	5	25	to	119
4	5	26	be	120
4	5	27	king,	121
4	5	28	were	122
4	5	29	all	123
4	5	30	present	124
4	5	31	at	125
4	5	32	the	126
4	5	33	meeting.	127
4	6	0	The	128
4	6	1	cuckoo,	129
4	6	2	who	130
4	6	3	was	131
4	6	4	almost	132
4	6	5	not	133
4	6	6	invited	134
4	6	7	because	135
4	6	8	his	136
4	6	9	call	137
4	6	10	so	138
4	6	11	annoyed	139
4	6	12	the	140
4	6	13	other	141
4	6	14	birds,	142
4	6	15	came	143
4	6	16	too.	144
4	7	0	It	145
4	7	1	was	146
4	7	2	the	147
4	7	3	very	148
4	7	4	little	149
4	7	5	bird	150
4	7	6	who	151
4	7	7	had	152
4	7	8	no	153
4	7	9	name	154
4	7	10	at	155
4	7	11	all,	156
4	7	12	however,	157
4	7	13	that	158
4	7	14	would	159
4	7	15	end	160
4	7	16	up	161
4	7	17	overturning	162
4	7	18	the	163
4	7	19	balance	164
4	7	20	of	165
4	7	21	power	166
4	7	22	among	167
4	7	23	the	168
4	7	24	birds.	169
4	8	0	That	170
4	8	1	there	171
4	8	2	would	172
4	8	3	be	173
4	8	4	great	174
4	8	5	confusion	175
4	8	6	and	176
4	8	7	noise	177
4	8	8	among	178
4	8	9	the	179
4	8	10	birds	180
4	8	11	at	181
4	8	12	the	182
4	8	13	meeting	183
4	8	14	was	184
4	8	15	to	185
4	8	16	be	186
4	8	17	expected,	187
4	8	18	given	188
4	8	19	the	189
4	8	20	sheer	190
4	8	21	numbers	191
4	8	22	of	192
4	8	23	birds	193
4	8	24	that	194
4	8	25	have	195
4	8	26	gathered.	196
4	9	0	There	197
4	9	1	was	198
4	9	2	piping,	199
4	9	3	hissing,	200
4	9	4	and	201
4	9	5	clacking,	202
4	9	6	but	203
4	9	7	finally	204
4	9	8	it	205
4	9	9	was	206
4	9	10	decided	207
4	9	11	that	208
4	9	12	the	209
4	9	13	bird	210
4	9	14	that	211
4	9	15	could	212
4	9	16	fly	213
4	9	17	the	214
4	9	18	highest	215
4	9	19	should	216
4	9	20	be	217
4	9	21	king.	218
4	10	0	The	219
4	10	1	little	220
4	10	2	bird	221
4	10	3	lay	222
4	10	4	low	223
4	10	5	near	224
4	10	6	the	225
4	10	7	eagle	226
4	10	8	at	227
4	10	9	first,	228
4	10	10	but	229
4	10	11	the	230
4	10	12	eagle	231
4	10	13	did	232
4	10	14	not	233
4	10	15	notice	234
4	10	16	the	235
4	10	17	bird	236
4	10	18	hopping	237
4	10	19	onto	238
4	10	20	his	239
4	10	21	back	240
4	10	22	right	241
4	10	23	as	242
4	10	24	the	243
4	10	25	competition	244
4	10	26	was	245
4	10	27	about	246
4	10	28	to	247
4	10	29	commence.	248
4	11	0	Into	249
4	11	1	the	250
4	11	2	air	251
4	11	3	in	252
4	11	4	a	253
4	11	5	great	254
4	11	6	flock	255
4	11	7	all	256
4	11	8	the	257
4	11	9	birds	258
4	11	10	flew	259
4	11	11	when	260
4	11	12	the	261
4	11	13	signal	262
4	11	14	was	263
4	11	15	given.	264
4	12	0	The	265
4	12	1	air	266
4	12	2	was	267
4	12	3	full	268
4	12	4	of	269
4	12	5	dust,	270
4	12	6	and	271
4	12	7	it	272
4	12	8	seemed	273
4	12	9	as	274
4	12	10	if	275
4	12	11	a	276
4	12	12	black	277
4	12	13	cloud	278
4	12	14	were	279
4	12	15	floating	280
4	12	16	over	281
4	12	17	the	282
4	12	18	field.	283
4	13	0	You	284
4	13	1	could	285
4	13	2	hear	286
4	13	3	the	287
4	13	4	birds	288
4	13	5	chirping	289
4	13	6	and	290
4	13	7	flapping	291
4	13	8	from	292
4	13	9	fields	293
4	13	10	that	294
4	13	11	were	295
4	13	12	miles	296
4	13	13	away.	297
4	14	0	The	298
4	14	1	little	299
4	14	2	birds	300
4	14	3	that	301
4	14	4	soon	302
4	14	5	grew	303
4	14	6	tired	304
4	14	7	fell	305
4	14	8	back	306
4	14	9	quickly	307
4	14	10	to	308
4	14	11	earth.	309
4	15	0	The	310
4	15	1	fact	311
4	15	2	that	312
4	15	3	the	313
4	15	4	larger	314
4	15	5	ones	315
4	15	6	held	316
4	15	7	out	317
4	15	8	longer,	318
4	15	9	and	319
4	15	10	flew	320
4	15	11	higher	321
4	15	12	and	322
4	15	13	higher,	323
4	15	14	but	324
4	15	15	the	325
4	15	16	eagle	326
4	15	17	flew	327
4	15	18	highest	328
4	15	19	of	329
4	15	20	any,	330
4	15	21	surprised	331
4	15	22	no	332
4	15	23	one.	333
4	16	0	Could	334
4	16	1	anyone	335
4	16	2	stop	336
4	16	3	the	337
4	16	4	eagle	338
4	16	5	that	339
4	16	6	seemed	340
4	16	7	to	341
4	16	8	be	342
4	16	9	flying	343
4	16	10	straight	344
4	16	11	into	345
4	16	12	the	346
4	16	13	sun?	347
4	17	0	The	348
4	17	1	other	349
4	17	2	birds	350
4	17	3	gave	351
4	17	4	out	352
4	17	5	one	353
4	17	6	by	354
4	17	7	one	355
4	17	8	and	356
4	17	9	when	357
4	17	10	the	358
4	17	11	eagle	359
4	17	12	saw	360
4	17	13	this	361
4	17	14	he	362
4	17	15	thought,	363
4	17	16	'What	364
4	17	17	is	365
4	17	18	the	366
4	17	19	use	367
4	17	20	of	368
4	17	21	flying	369
4	17	22	any	370
4	17	23	higher?	371
4	18	0	This	372
4	18	1	victory	373
4	18	2	is	374
4	18	3	in	375
4	18	4	the	376
4	18	5	bag	377
4	18	6	and	378
4	18	7	I	379
4	18	8	am	380
4	18	9	king!'	381
4	19	0	Then	382
4	19	1	the	383
4	19	2	birds	384
4	19	3	below	385
4	19	4	called	386
4	19	5	with	387
4	19	6	one	388
4	19	7	accord,	389
4	19	8	'Come	390
4	19	9	back,	391
4	19	10	come	392
4	19	11	back!	393
4	20	0	It	394
4	20	1	is	395
4	20	2	you	396
4	20	3	who	397
4	20	4	must	398
4	20	5	be	399
4	20	6	our	400
4	20	7	king	401
4	20	8	because	402
4	20	9	no	403
4	20	10	one	404
4	20	11	can	405
4	20	12	fly	406
4	20	13	as	407
4	20	14	high	408
4	20	15	as	409
4	20	16	you.'	410
4	21	0	'Except	411
4	21	1	me!'	412
4	21	2	cried	413
4	21	3	a	414
4	21	4	shrill,	415
4	21	5	shrill	416
4	21	6	voice,	417
4	21	7	and	418
4	21	8	out	419
4	21	9	of	420
4	21	10	the	421
4	21	11	blue	422
4	21	12	the	423
4	21	13	little	424
4	21	14	bird	425
4	21	15	without	426
4	21	16	a	427
4	21	17	name	428
4	21	18	rose	429
4	21	19	from	430
4	21	20	the	431
4	21	21	eagle's	432
4	21	22	back,	433
4	21	23	where	434
4	21	24	he	435
4	21	25	had	436
4	21	26	lain	437
4	21	27	hidden	438
4	21	28	in	439
4	21	29	the	440
4	21	30	feathers.	441
4	22	0	His	442
4	22	1	guile	443
4	22	2	was	444
4	22	3	the	445
4	22	4	ace	446
4	22	5	up	447
4	22	6	his	448
4	22	7	sleeve,	449
4	22	8	and	450
4	22	9	he	451
4	22	10	laughed	452
4	22	11	to	453
4	22	12	himself	454
4	22	13	at	455
4	22	14	how	456
4	22	15	easy	457
4	22	16	it	458
4	22	17	had	459
4	22	18	been	460
4	22	19	to	461
4	22	20	outwit	462
4	22	21	the	463
4	22	22	other	464
4	22	23	birds.	465
4	23	0	Higher	466
4	23	1	and	467
4	23	2	higher	468
4	23	3	he	469
4	23	4	mounted,	470
4	23	5	until	471
4	23	6	he	472
4	23	7	was	473
4	23	8	lost	474
4	23	9	to	475
4	23	10	sight,	476
4	23	11	and	477
4	23	12	then	478
4	23	13	folding	479
4	23	14	his	480
4	23	15	wings	481
4	23	16	together,	482
4	23	17	he	483
4	23	18	sank	484
4	23	19	to	485
4	23	20	earth	486
4	23	21	crying	487
4	23	22	shrilly,	488
4	23	23	'I	489
4	23	24	am	490
4	23	25	king,	491
4	23	26	I	492
4	23	27	am	493
4	23	28	king!'	494
4	24	0	The	495
4	24	1	eagle	496
4	24	2	tricked	497
4	24	3	by	498
4	24	4	the	499
4	24	5	little	500
4	24	6	bird	501
4	24	7	had	502
4	24	8	not	503
4	24	9	sensed	504
4	24	10	the	505
4	24	11	bird	506
4	24	12	in	507
4	24	13	his	508
4	24	14	feathers	509
4	24	15	and	510
4	24	16	so	511
4	24	17	had	512
4	24	18	not	513
4	24	19	at	514
4	24	20	all	515
4	24	21	expected	516
4	24	22	the	517
4	24	23	bird	518
4	24	24	to	519
4	24	25	come	520
4	24	26	flying	521
4	24	27	out	522
4	24	28	like	523
4	24	29	that.	524
4	25	0	The	525
4	25	1	birds	526
4	25	2	back	527
4	25	3	on	528
4	25	4	earth	529
4	25	5	were	530
4	25	6	all	531
4	25	7	up	532
4	25	8	in	533
4	25	9	arms.	534
4	26	0	'You,	535
4	26	1	and	536
4	26	2	not	537
4	26	3	the	538
4	26	4	eagle,	539
4	26	5	our	540
4	26	6	king?'	541
4	26	7	the	542
4	26	8	birds	543
4	26	9	cried,	544
4	26	10	fuming	545
4	26	11	with	546
4	26	12	anger.	547
4	27	0	'You	548
4	27	1	have	549
4	27	2	done	550
4	27	3	this	551
4	27	4	by	552
4	27	5	breaking	553
4	27	6	every	554
4	27	7	rule	555
4	27	8	in	556
4	27	9	the	557
4	27	10	book,	558
4	27	11	so	559
4	27	12	we	560
4	27	13	will	561
4	27	14	not	562
4	27	15	have	563
4	27	16	you,	564
4	27	17	who	565
4	27	18	are	566
4	27	19	simply	567
4	27	20	tricky	568
4	27	21	and	569
4	27	22	cunning,	570
4	27	23	to	571
4	27	24	reign	572
4	27	25	over	573
4	27	26	us.'	574
4	28	0	The	575
4	28	1	bird	576
4	28	2	without	577
4	28	3	a	578
4	28	4	name	579
4	28	5	then	580
4	28	6	decided	581
4	28	7	to	582
4	28	8	clear	583
4	28	9	the	584
4	28	10	air	585
4	28	11	and	586
4	28	12	said,	587
4	28	13	'Then	588
4	28	14	let	589
4	28	15	everyone	590
4	28	16	start	591
4	28	17	with	592
4	28	18	a	593
4	28	19	clean	594
4	28	20	slate	595
4	28	21	and	596
4	28	22	perform	597
4	28	23	a	598
4	28	24	new	599
4	28	25	challenging	600
4	28	26	task.	601
4	29	0	Then	602
4	29	1	we	603
4	29	2	can	604
4	29	3	decide	605
4	29	4	who	606
4	29	5	should	607
4	29	6	be	608
4	29	7	the	609
4	29	8	real	610
4	29	9	king.'	611
4	30	0	Then	612
4	30	1	the	613
4	30	2	birds	614
4	30	3	gathered	615
4	30	4	together	616
4	30	5	again	617
4	30	6	and	618
4	30	7	decided	619
4	30	8	the	620
4	30	9	case	621
4	30	10	would	622
4	30	11	be	623
4	30	12	resolved	624
4	30	13	by	625
4	30	14	making	626
4	30	15	a	627
4	30	16	new	628
4	30	17	condition,	629
4	30	18	which	630
4	30	19	was	631
4	30	20	that	632
4	30	21	he	633
4	30	22	should	634
4	30	23	be	635
4	30	24	king	636
4	30	25	who	637
4	30	26	could	638
4	30	27	go	639
4	30	28	the	640
4	30	29	deepest	641
4	30	30	into	642
4	30	31	the	643
4	30	32	earth.	644
4	31	0	So	645
4	31	1	the	646
4	31	2	little	647
4	31	3	bird	648
4	31	4	who	649
4	31	5	the	650
4	31	6	other	651
4	31	7	birds	652
4	31	8	despised	653
4	31	9	was	654
4	31	10	now	655
4	31	11	back	656
4	31	12	to	657
4	31	13	square	658
4	31	14	one.	659
4	32	0	Confident,	660
4	32	1	he	661
4	32	2	remained,	662
4	32	3	however,	663
4	32	4	that	664
4	32	5	if	665
4	32	6	he	666
4	32	7	played	667
4	32	8	his	668
4	32	9	cards	669
4	32	10	right,	670
4	32	11	he	671
4	32	12	could	672
4	32	13	be	673
4	32	14	king.	674
4	33	0	How	675
4	33	1	the	676
4	33	2	goose	677
4	33	3	wallowed	678
4	33	4	in	679
4	33	5	the	680
4	33	6	sand,	681
4	33	7	and	682
4	33	8	the	683
4	33	9	duck	684
4	33	10	strove	685
4	33	11	to	686
4	33	12	dig	687
4	33	13	a	688
4	33	14	hole	689
4	33	15	for	690
4	33	16	the	691
4	33	17	new	692
4	33	18	task!	693
4	34	0	All	694
4	34	1	the	695
4	34	2	other	696
4	34	3	birds	697
4	34	4	tried	698
4	34	5	to	699
4	34	6	hide	700
4	34	7	themselves	701
4	34	8	in	702
4	34	9	the	703
4	34	10	ground,	704
4	34	11	too,	705
4	34	12	until	706
4	34	13	they	707
4	34	14	were	708
4	34	15	practically	709
4	34	16	blue	710
4	34	17	in	711
4	34	18	the	712
4	34	19	face.	713
4	35	0	The	714
4	35	1	nameless	715
4	35	2	little	716
4	35	3	bird	717
4	35	4	that	718
4	35	5	was	719
4	35	6	as	720
4	35	7	bold	721
4	35	8	as	722
4	35	9	brass	723
4	35	10	found	724
4	35	11	a	725
4	35	12	pitch	726
4	35	13	dark	727
4	35	14	mouse's	728
4	35	15	hole,	729
4	35	16	and	730
4	35	17	creeping	731
4	35	18	in	732
4	35	19	cried,	733
4	35	20	'I	734
4	35	21	am	735
4	35	22	king,	736
4	35	23	I	737
4	35	24	am	738
4	35	25	king!'	739
4	35	26	but	740
4	35	27	it	741
4	35	28	was	742
4	35	29	of	743
4	35	30	no	744
4	35	31	avail.	745
4	36	0	'You,	746
4	36	1	our	747
4	36	2	king?'	748
4	36	3	all	749
4	36	4	the	750
4	36	5	remaining	751
4	36	6	birds	752
4	36	7	who	753
4	36	8	the	754
4	36	9	littlest	755
4	36	10	bird	756
4	36	11	had	757
4	36	12	outwitted	758
4	36	13	cried	759
4	36	14	again,	760
4	36	15	even	761
4	36	16	more	762
4	36	17	angrily	763
4	36	18	than	764
4	36	19	before.	765
4	37	0	'Do	766
4	37	1	you	767
4	37	2	think	768
4	37	3	we	769
4	37	4	would	770
4	37	5	reward	771
4	37	6	your	772
4	37	7	cunning	773
4	37	8	in	774
4	37	9	this	775
4	37	10	way?	776
4	37	11	No,	777
4	37	12	no!	778
4	38	0	You	779
4	38	1	shall	780
4	38	2	stay	781
4	38	3	in	782
4	38	4	the	783
4	38	5	earth	784
4	38	6	till	785
4	38	7	you	786
4	38	8	die	787
4	38	9	of	788
4	38	10	hunger!'	789
4	39	0	So	790
4	39	1	they	791
4	39	2	shut	792
4	39	3	up	793
4	39	4	the	794
4	39	5	little	795
4	39	6	bird	796
4	39	7	in	797
4	39	8	the	798
4	39	9	mouse's	799
4	39	10	hole	800
4	39	11	that	801
4	39	12	the	802
4	39	13	mouse	803
4	39	14	gave	804
4	39	15	up	805
4	39	16	most	806
4	39	17	unwillingly,	807
4	39	18	and	808
4	39	19	bade	809
4	39	20	the	810
4	39	21	owl	811
4	39	22	watch	812
